22.001600	 -72.593800	 -25.840400	 -125.019000	 -23.605900	 147.709000	 39.648700	 
23.796700	 -76.948300	 -25.370700	 -124.529000	 -23.313900	 142.832000	 38.693100	 
27.560400	 -85.389900	 -23.933600	 -120.279000	 -21.325900	 130.379000	 34.519700	 
29.297400	 -87.105500	 -23.281500	 -118.853000	 -22.136100	 127.370000	 34.621500	 
26.721800	 -80.566400	 -24.822900	 -123.347000	 -25.598200	 138.362000	 38.838000	 
29.485700	 -88.224100	 -23.018200	 -117.276000	 -20.754800	 124.547000	 32.794300	 
32.600300	 -91.564300	 -21.462100	 -105.906000	 -16.197400	 109.363000	 28.012700	 
34.840600	 -91.971400	 -20.358500	 -101.209000	 -16.281700	 104.294000	 27.621300	 
37.859000	 -91.343700	 -18.991400	 -92.237300	 -15.408200	 95.759200	 26.538500	 
34.815800	 -89.253400	 -21.912400	 -88.683700	 -10.751400	 94.028200	 23.779300	 
34.996100	 -87.205200	 -23.042800	 -82.307400	 -8.279620	 89.057600	 21.968400	 
34.577000	 -85.306100	 -24.600600	 -77.741700	 -5.837460	 85.697700	 20.335600	 
31.385100	 -84.787700	 -26.833900	 -80.652700	 -3.104920	 88.077000	 18.638500	 
33.772500	 -79.235700	 -29.762200	 -65.518900	 0.896343	 77.427200	 16.487600	 
37.058000	 -72.758600	 -32.854000	 -50.521300	 4.107860	 68.655000	 15.561400	 
40.546000	 -69.793300	 -34.073300	 -40.793100	 4.628040	 62.396300	 15.809300	 
44.132800	 -66.786800	 -37.174000	 -29.917100	 7.566190	 54.632000	 15.583300	 
