22.001600	 -72.593800	 -25.840400	 -125.019000	 -23.605900	 147.709000	 39.648700	 
22.851300	 -80.163200	 -24.773700	 -122.903000	 -18.777800	 137.974000	 33.676900	 
24.321600	 -84.559700	 -24.276000	 -119.855000	 -16.292500	 129.862000	 30.766400	 
27.438900	 -89.399100	 -23.579600	 -110.074000	 -12.600300	 114.785000	 26.177500	 
26.312400	 -88.059000	 -23.701700	 -114.750000	 -14.408800	 121.100000	 28.170400	 
25.706500	 -86.949800	 -23.859700	 -116.976000	 -15.429500	 124.558000	 29.317400	 
25.485400	 -88.090400	 -24.462300	 -112.698000	 -12.119900	 119.246000	 26.560200	 
25.806800	 -88.341600	 -25.765900	 -102.124000	 -6.411940	 106.946000	 21.416000	 
20.781600	 -85.938000	 -27.917100	 -104.581000	 -1.549150	 109.827000	 18.148200	 
17.805900	 -84.080200	 -29.602500	 -103.519000	 2.670680	 108.686000	 15.139300	 
18.805000	 -81.683000	 -32.898300	 -91.916800	 7.066490	 97.099300	 11.793800	 
22.621700	 -77.265100	 -36.937000	 -75.716000	 10.721300	 83.686000	 10.057100	 
24.255800	 -73.607100	 -40.429500	 -66.806500	 14.006300	 77.069400	 8.862890	 
23.131800	 -71.198200	 -43.652600	 -64.402000	 17.613700	 74.894700	 7.107240	 
23.286300	 -68.812200	 -47.434000	 -59.510900	 21.229300	 70.160100	 5.249520	 
