22.001600	 -72.593800	 -25.840400	 -125.019000	 -23.605900	 147.709000	 39.648700	 
25.204000	 -83.195300	 -24.719600	 -121.690000	 -19.667200	 133.680000	 33.748300	 
22.265800	 -79.396100	 -25.000700	 -123.236000	 -17.428300	 138.797000	 32.906100	 
20.950100	 -80.894900	 -24.997600	 -121.977000	 -13.247100	 135.468000	 29.209100	 
19.731700	 -82.240700	 -25.259100	 -120.105000	 -9.253250	 131.496000	 25.635600	 
20.101900	 -85.430300	 -26.256600	 -113.072000	 -4.643590	 120.011000	 20.779100	 
21.161900	 -86.042900	 -27.879100	 -103.371000	 -0.825242	 108.215000	 17.129500	 
20.974700	 -85.035600	 -29.276900	 -98.367700	 1.799690	 103.042000	 15.093200	 
23.519200	 -82.660000	 -31.474700	 -86.173800	 4.483680	 92.002100	 13.205800	 
19.475700	 -82.870500	 -31.425800	 -93.780300	 5.710240	 98.403200	 12.704100	 
24.322700	 -79.652400	 -33.901000	 -78.027200	 7.477000	 85.281900	 11.931200	 
18.822500	 -79.985200	 -34.990600	 -86.854100	 10.198100	 91.969400	 9.625430	 
20.986500	 -77.113200	 -37.699100	 -77.402100	 12.541900	 84.286800	 8.669550	 
14.999100	 -76.757700	 -38.130800	 -85.807200	 15.633700	 90.465000	 6.284870	 
10.294800	 -76.478000	 -37.598400	 -92.418400	 17.114800	 95.584200	 4.388110	 
7.022420	 -75.545300	 -37.249900	 -97.018200	 19.523300	 99.427700	 3.200360	 
8.389130	 -73.791300	 -39.390100	 -89.670600	 21.013700	 92.602600	 3.250670	 
11.620500	 -71.878700	 -42.293500	 -81.004500	 21.990800	 85.336800	 3.252300	 
7.332250	 -71.637800	 -41.587500	 -86.881800	 23.895700	 89.473700	 1.555750	 
5.851370	 -71.585800	 -41.991300	 -89.017200	 24.558100	 90.630400	 -0.159638	 
-0.502326	 -68.724800	 -42.205700	 -94.483400	 29.815200	 94.596200	 -3.166560	 
-3.975380	 -66.046600	 -43.485900	 -94.765800	 33.800000	 93.272800	 -5.714680	 
-3.889210	 -63.070900	 -47.231800	 -89.805400	 36.726400	 87.531800	 -7.203920	 
-12.297600	 -62.763900	 -41.371000	 -100.582000	 40.267300	 95.619000	 -9.654890	 
-16.155700	 -61.989900	 -38.830000	 -104.347000	 42.625400	 98.750100	 -10.896400	 
-22.443400	 -60.154600	 -33.765300	 -109.582000	 46.818100	 104.358000	 -12.483600	 
-25.071500	 -60.530600	 -28.541000	 -114.075000	 49.007500	 111.341000	 -12.816400	 
-20.111600	 -60.518400	 -36.838200	 -106.463000	 45.988800	 100.362000	 -12.744800	 
-12.003700	 -59.508200	 -45.803300	 -94.789300	 43.242200	 88.755600	 -11.408800	 
-1.933640	 -58.515700	 -53.561800	 -81.132500	 41.363900	 78.483000	 -8.827890	 
1.866120	 -56.504200	 -57.821300	 -74.250700	 42.679000	 73.227700	 -8.285190	 
7.212870	 -57.935500	 -58.547200	 -68.728200	 40.090600	 70.947700	 -5.631200	 
14.161400	 -59.178000	 -59.356800	 -61.138800	 37.437500	 68.198700	 -2.195020	 
15.493700	 -58.531400	 -61.162700	 -59.044400	 37.769600	 66.550000	 -1.814730	 
13.540800	 -55.227400	 -65.592900	 -58.712700	 42.954600	 64.543800	 -3.915590	 
18.624100	 -52.605100	 -72.684200	 -50.302200	 47.477200	 59.088700	 -2.748020	 
24.274400	 -49.823600	 -81.769400	 -41.811700	 53.962100	 54.064300	 -1.161160	 
18.910800	 -44.876500	 -88.237700	 -47.056300	 62.089600	 52.821100	 -5.505520	 
28.996500	 -45.490500	 -97.084500	 -35.579600	 66.727800	 48.866600	 -0.640241	 
30.493100	 -43.411600	 -105.120000	 -34.452700	 73.678900	 46.611400	 -0.931262	 
39.229500	 -47.018600	 -113.153000	 -24.541400	 79.713400	 42.348700	 4.138370	 
