22.001600	 -72.593800	 -25.840400	 -125.019000	 -23.605900	 147.709000	 39.648700	 
28.213600	 -81.073200	 -24.784400	 -121.369000	 -26.334700	 136.319000	 39.259900	 
31.130200	 -80.350800	 -25.044100	 -122.235000	 -33.687900	 138.082000	 45.199600	 
37.154100	 -88.680200	 -21.503800	 -118.012000	 -33.734900	 125.697000	 42.529200	 
42.042800	 -92.712600	 -18.115100	 -114.004000	 -34.742700	 117.288000	 42.056700	 
45.976500	 -94.079100	 -15.999700	 -113.211000	 -38.447600	 114.487000	 44.295400	 
50.636900	 -96.136900	 -11.003600	 -104.546000	 -36.147000	 103.070000	 41.506100	 
52.413500	 -95.269000	 -7.602740	 -93.786100	 -31.631400	 92.674800	 37.257300	 
53.663200	 -94.299200	 -6.148540	 -88.990300	 -31.057500	 88.602300	 36.497900	 
54.958800	 -88.847900	 -4.166500	 -72.052500	 -28.046200	 77.000400	 32.996200	 
55.359900	 -87.310500	 -3.933310	 -68.242600	 -28.265500	 75.181400	 32.805500	 
57.313400	 -92.319700	 -2.346380	 -81.081300	 -32.814700	 81.762000	 36.961000	 
