22.001600	 -72.593800	 -25.840400	 -125.019000	 -23.605900	 147.709000	 39.648700	 
21.118400	 -78.408300	 -25.017900	 -123.630000	 -17.136700	 140.101000	 32.874300	 
20.618700	 -83.604100	 -25.130200	 -118.920000	 -10.351900	 129.213000	 25.906200	 
20.444300	 -86.126600	 -26.514700	 -109.983000	 -4.071760	 115.988000	 19.830700	 
18.307400	 -85.091300	 -27.813000	 -107.743000	 -0.178257	 113.273000	 16.934100	 
19.275100	 -83.733100	 -30.659800	 -96.885600	 4.328050	 101.233000	 13.782200	 
11.595200	 -81.171200	 -29.228100	 -111.054000	 7.366040	 116.913000	 12.721700	 
7.495670	 -78.514600	 -28.679400	 -114.971000	 11.060800	 122.092000	 10.797000	 
5.026890	 -77.272900	 -29.509100	 -114.179000	 14.646100	 120.485000	 8.163820	 
8.274810	 -79.303000	 -32.063400	 -105.911000	 14.085200	 109.941000	 7.701660	 
4.354860	 -77.165300	 -28.763600	 -114.917000	 15.501700	 121.739000	 7.834750	 
1.340910	 -72.942900	 -25.581700	 -120.799000	 17.649200	 132.094000	 7.651890	 
3.520360	 -76.616500	 -30.638100	 -112.466000	 17.467100	 117.588000	 5.540760	 
1.604360	 -75.143000	 -29.012600	 -115.618000	 18.863300	 122.242000	 5.266350	 
-0.336193	 -73.219800	 -27.108300	 -118.636000	 20.540200	 127.287000	 4.957710	 
-2.878470	 -69.008600	 -23.251100	 -122.704000	 23.119600	 136.455000	 5.069520	 
-3.367600	 -70.885800	 -26.397000	 -119.702000	 23.565900	 129.450000	 2.958110	 
-4.628650	 -69.780900	 -25.521800	 -120.483000	 25.062300	 130.991000	 2.381130	 
-5.998390	 -70.455700	 -28.181900	 -116.658000	 28.249100	 122.721000	 -0.501527	 
-8.387210	 -69.347400	 -29.367200	 -115.094000	 31.370900	 119.185000	 -2.840850	 
-13.384900	 -65.791200	 -24.558600	 -119.259000	 36.766800	 126.303000	 -4.769780	 
-13.282600	 -66.479700	 -31.114900	 -112.975000	 37.248300	 113.723000	 -6.940890	 
-20.002400	 -62.034600	 -21.069800	 -120.298000	 44.262700	 127.612000	 -8.415410	 
-24.277000	 -57.748100	 -14.055700	 -122.197000	 49.735900	 135.520000	 -9.389780	 
-26.281400	 -58.865800	 -16.812400	 -121.174000	 51.015200	 129.105000	 -11.180500	 
-27.825800	 -59.401400	 -20.183400	 -119.438000	 51.755700	 122.287000	 -12.708900	 
-29.556400	 -58.990400	 -21.901700	 -118.170000	 52.991000	 118.013000	 -13.920900	 
-30.586500	 -57.037400	 -30.344800	 -111.529000	 53.727100	 103.426000	 -15.797900	 
-39.570600	 -55.435600	 -21.137300	 -116.394000	 60.614800	 109.661000	 -17.429900	 
-43.813500	 -53.266100	 -23.050600	 -114.590000	 63.539300	 102.845000	 -19.321500	 
-50.231800	 -51.886200	 -19.523500	 -115.476000	 67.918000	 101.693000	 -20.592600	 
-56.650200	 -50.871900	 -15.880300	 -116.242000	 72.096300	 100.363000	 -21.567100	 
-59.692600	 -46.697300	 -21.863300	 -112.134000	 73.520600	 88.540500	 -23.387700	 
-65.710400	 -45.488300	 -19.361800	 -112.371000	 76.843900	 85.711800	 -24.093400	 
-69.415500	 -40.511900	 -23.024400	 -108.509000	 79.187300	 76.021200	 -25.370500	 
-67.920500	 -33.540600	 -31.511900	 -101.769000	 80.649300	 65.362400	 -26.715900	 
-71.845500	 -40.221500	 -21.866900	 -108.960000	 80.421100	 75.073100	 -25.615300	 
-73.873500	 -40.380900	 -20.322300	 -109.588000	 80.936600	 75.117800	 -26.049500	 
-75.274400	 -45.038300	 -13.703100	 -114.645000	 82.133000	 84.291400	 -25.445500	 
-76.780900	 -45.378100	 -12.834400	 -114.337000	 82.124200	 83.430000	 -24.948600	 
-78.576900	 -42.788200	 -15.102600	 -112.458000	 83.499600	 77.818400	 -25.087400	 
-80.034700	 -38.794100	 -18.349900	 -109.309000	 84.390800	 71.040000	 -25.835400	 
-83.172900	 -38.715700	 -16.549000	 -109.717000	 85.870400	 70.061400	 -25.863300	 
-88.828100	 -43.793500	 -8.327740	 -114.480000	 88.579900	 76.006900	 -25.287500	 
-94.016000	 -51.359700	 3.521090	 -119.144000	 93.670800	 87.608000	 -22.601800	 
-96.818400	 -51.801200	 4.695700	 -119.314000	 95.212000	 86.288500	 -22.375600	 
-97.906200	 -53.026100	 7.040260	 -119.485000	 96.348400	 88.785700	 -22.252000	 
-97.193400	 -49.322800	 1.089690	 -117.786000	 94.428800	 80.879400	 -23.682100	 
-96.048700	 -40.693600	 -7.848550	 -112.307000	 91.956400	 68.265400	 -26.061700	 
-96.715700	 -37.759900	 -9.784700	 -110.154000	 92.139100	 64.212500	 -26.491200	 
-98.967600	 -41.767000	 -5.629210	 -113.159000	 93.507500	 68.320500	 -25.669700	 
-99.128600	 -37.351300	 -8.795670	 -110.047000	 93.269100	 62.735900	 -26.471900	 
-99.940100	 -35.171900	 -9.789390	 -108.443000	 93.675400	 59.904300	 -26.714200	 
-100.354000	 -34.233300	 -10.063700	 -108.033000	 93.259700	 58.935900	 -26.880300	 
-103.963000	 -22.289900	 -13.957800	 -98.656500	 97.192100	 46.020600	 -26.562000	 
-105.574000	 -17.326000	 -14.974100	 -94.250200	 99.246400	 41.466000	 -26.294800	 
-107.321000	 -20.499300	 -12.442900	 -97.283900	 98.629400	 43.582000	 -26.629500	 
-109.866000	 -7.102010	 -15.198800	 -84.768600	 105.875000	 33.780600	 -23.399800	 
-113.653000	 -10.760900	 -10.659400	 -88.802000	 105.022000	 35.658300	 -24.617500	 
-114.043000	 -23.708300	 -6.943470	 -100.649000	 100.597000	 44.391900	 -25.954200	 
-113.960000	 -12.222000	 -10.510200	 -90.112900	 104.225000	 36.517500	 -24.284300	 
-114.159000	 -21.551100	 -7.597070	 -98.768900	 101.092000	 42.727600	 -25.825300	 
-119.333000	 -11.964000	 -5.888310	 -89.779100	 105.857000	 35.394200	 -24.351700	 
-123.421000	 -11.142600	 -2.463570	 -89.343400	 106.894000	 34.631000	 -23.782600	 
-128.776000	 -4.869360	 1.553490	 -83.011700	 110.320000	 31.235500	 -21.880600	 
-133.968000	 5.480990	 7.502310	 -71.331700	 114.108000	 29.253900	 -17.295600	 
-139.525000	 1.129390	 12.404000	 -76.434700	 112.635000	 29.727000	 -19.429500	 
-141.973000	 14.057700	 19.879800	 -61.447600	 113.120000	 30.764900	 -13.450700	 
-144.248000	 11.749700	 21.760900	 -64.229400	 112.314000	 31.196700	 -14.809300	 
-147.434000	 17.191500	 29.629700	 -57.761000	 109.275000	 33.179800	 -12.583800	 
-147.823000	 24.921800	 37.568900	 -48.757900	 104.691000	 36.144400	 -8.932770	 
-145.867000	 31.871600	 43.567500	 -40.566400	 99.849900	 38.500500	 -5.218220	 
-148.824000	 31.733500	 48.378900	 -42.275500	 96.360500	 39.641500	 -6.001850	 
-157.626000	 23.397800	 49.558500	 -54.097000	 97.727500	 37.862400	 -12.224200	 
-162.066000	 18.833900	 50.066600	 -59.704400	 99.404100	 36.762100	 -14.814000	 
-160.102000	 21.382000	 50.419200	 -56.802400	 98.151900	 37.478400	 -13.497000	 
-156.604000	 28.848900	 55.581600	 -49.272500	 92.373200	 40.641600	 -10.301400	 
-160.316000	 28.276400	 60.839300	 -51.867000	 89.929900	 41.765900	 -11.701800	 
-160.172000	 31.632400	 65.786300	 -49.337400	 85.398100	 43.211800	 -10.005600	 
-159.428000	 35.130500	 71.384200	 -46.643800	 80.195600	 45.855600	 -8.941370	 
-162.031000	 36.499300	 76.674200	 -48.596900	 76.274700	 47.627700	 -9.070170	 
-158.454000	 41.372000	 82.320200	 -44.126700	 69.812100	 48.977500	 -5.523080	 
-155.684000	 43.709900	 84.425600	 -40.736100	 67.101300	 49.397900	 -3.811650	 
-147.050000	 48.891800	 88.980500	 -30.564900	 60.170700	 49.221800	 2.582790	 
-140.088000	 56.169600	 97.284300	 -25.933900	 51.879000	 45.103800	 6.188980	 
